none_full,p_only_full,pi_full,none_early,p_only_early,pi_early,none_late,p_only_late,pi_late
6.358344578126532,4.2197585990890945,0.11026686641147031,5.555737956123791,4.314894160498452,1.3394284479344518,6.436937496962496,4.449173792254865,-0.4300551146849528
5.080880152209576,4.089548245952952,0.16148568514035935,4.674500078286429,3.4249941076813433,1.1656719427198914,4.4419545230769515,3.2648990873125543,-0.3309132909056616
5.494400170210453,4.336700343015267,0.22092478751782424,6.9451210067525535,3.9877684138257603,1.2413605360804196,6.233390875120423,5.576401314799285,0.1486345941375001
5.735890917876684,3.950723714664117,0.27960286887573615,5.990813610618956,3.17849752622261,1.3778836287047336,4.502514436603386,3.3205617882062652,0.10336605497790935
5.717492036476633,3.5964378593420805,0.15555855574583613,5.151369913798198,2.610017193679565,0.8273455107546145,6.656924522313284,3.848979849582165,-0.2615384984280877
6.1598512213006495,4.130421202407908,0.28588408585746267,7.013774237044079,3.3444748548251413,1.0935854884726481,5.345369871092061,4.673969884975076,0.6024748337278674
6.75345701077531,4.111339391294584,0.1944467470354494,5.537594379561355,3.9403013551922084,2.172280960772812,7.284324348473107,3.506876235839962,-0.09065953839238816
5.460152307639576,4.226978648399695,0.26561949764411585,4.710015693131312,3.8659548143669094,1.0418512923320238,3.640110425612479,4.2378985732715115,0.1513192679765262
6.343714694095163,3.5919174000432847,0.22680079031007946,6.973605928974843,3.5844737276771,1.3743977582598172,7.452158965837314,4.009650261989846,-0.31506203313972775
5.334305798415728,4.529677970813857,0.15339251650643734,5.69859567710282,5.341443884265036,0.8735183268087562,5.299880574357145,4.870155282448078,0.42450280346203134
5.989566823816388,3.6394855519510356,0.169345042370746,4.9890818650503945,4.554924066126371,1.8683396698172257,6.429087829148857,2.4634972282426166,0.2673807635658494
6.197134996777397,4.4421761977422385,0.2738133809534896,6.141865480429489,4.782992385872968,1.9932883760207405,5.728874945426392,4.926686085290921,0.07524408851176922
5.397372163347748,4.369092377873613,0.23271516972002967,7.117371013865463,3.4236208863361863,1.230439677795636,5.342898855786829,4.054854695808233,0.4474527139414781
